Region,Date,Confirmed,Deaths,Recovered
Shanghai,2020-02-03,203.0,1.0,10.0
Fujian,2020-02-03,179.0,0.0,1.0
Shaanxi,2020-02-03,128.0,0.0,0.0
Guangxi,2020-02-03,127.0,0.0,7.0
Heilongjiang,2020-02-03,121.0,2.0,2.0
Yunnan,2020-02-03,117.0,0.0,5.0
Hebei,2020-02-03,113.0,1.0,3.0
Liaoning,2020-02-03,74.0,0.0,1.0
Shanxi,2020-02-03,74.0,0.0,2.0
Hainan,2020-02-03,72.0,1.0,4.0
Tianjin,2020-02-03,60.0,0.0,1.0
Gansu,2020-02-03,55.0,0.0,3.0
Guizhou,2020-02-03,46.0,0.0,2.0
Inner Mongolia,2020-02-03,34.0,0.0,1.0
Jilin,2020-02-03,31.0,0.0,1.0
Ningxia,2020-02-03,31.0,0.0,1.0
Xinjiang,2020-02-03,24.0,0.0,0.0
Japan,2020-02-01,20.0,0.0,1.0
Thailand,2020-01-31,19.0,0.0,5.0
Singapore,2020-02-02,18.0,0.0,0.0
Hong Kong,2020-02-02,15.0,0.0,0.0
South Korea,2020-02-02,15.0,0.0,0.0
Qinghai,2020-02-03,13.0,0.0,0.0
Taiwan,2020-01-31,10.0,0.0,0.0
Macau,2020-02-02,8.0,0.0,0.0
Malaysia,2020-01-31,8.0,0.0,0.0
Ontario,2020-02-01,3.0,0.0,0.0
Queensland,2020-02-02,2.0,0.0,0.0
Hubei,2020-02-04,16678.0,479.0,522.0
Zhejiang,2020-02-04,829.0,0.0,62.0
Guangdong,2020-02-04,813.0,0.0,30.0
Henan,2020-02-04,675.0,2.0,27.0
Hunan,2020-02-04,593.0,0.0,31.0
Anhui,2020-02-04,480.0,0.0,20.0
Jiangxi,2020-02-04,476.0,0.0,20.0
Chongqing,2020-02-04,366.0,2.0,9.0
Jiangsu,2020-02-04,308.0,0.0,12.0
Sichuan,2020-02-04,282.0,1.0,14.0
Shandong,2020-02-04,275.0,0.0,11.0
Beijing,2020-02-04,228.0,1.0,23.0
Shanghai,2020-02-04,219.0,1.0,12.0
Fujian,2020-02-04,194.0,0.0,3.0
Heilongjiang,2020-02-04,155.0,2.0,4.0
Shaanxi,2020-02-04,142.0,0.0,2.0
Guangxi,2020-02-04,139.0,0.0,10.0
Hebei,2020-02-04,126.0,1.0,4.0
Yunnan,2020-02-04,122.0,0.0,5.0
Liaoning,2020-02-04,81.0,0.0,2.0
Shanxi,2020-02-04,81.0,0.0,4.0
Hainan,2020-02-04,80.0,1.0,5.0
Tianjin,2020-02-04,67.0,0.0,2.0
Guizhou,2020-02-04,58.0,0.0,2.0
Gansu,2020-02-04,57.0,0.0,4.0
Jilin,2020-02-04,42.0,0.0,1.0
Inner Mongolia,2020-02-04,35.0,0.0,1.0
Xinjiang,2020-02-04,29.0,0.0,0.0
Singapore,2020-02-04,24.0,0.0,0.0
Hong Kong,2020-02-04,17.0,1.0,0.0
South Korea,2020-02-04,16.0,0.0,0.0
Qinghai,2020-02-04,15.0,0.0,0.0
Malaysia,2020-02-04,10.0,0.0,0.0
British Columbia,2020-02-01,1.0,0.0,0.0
Hubei,2020-02-05,19665.0,549.0,633.0
Guangdong,2020-02-05,895.0,0.0,49.0
Zhejiang,2020-02-05,895.0,0.0,78.0
Henan,2020-02-05,764.0,2.0,47.0
Hunan,2020-02-05,661.0,0.0,54.0
Jiangxi,2020-02-05,548.0,0.0,27.0
Anhui,2020-02-05,530.0,0.0,23.0
Chongqing,2020-02-05,389.0,2.0,15.0
Jiangsu,2020-02-05,341.0,0.0,23.0
Shandong,2020-02-05,307.0,0.0,15.0
Sichuan,2020-02-05,301.0,1.0,24.0
Beijing,2020-02-05,253.0,1.0,24.0
Shanghai,2020-02-05,243.0,1.0,15.0
Fujian,2020-02-05,205.0,0.0,11.0
Heilongjiang,2020-02-05,190.0,2.0,7.0
Shaanxi,2020-02-05,165.0,0.0,6.0
Guangxi,2020-02-05,150.0,0.0,13.0
Hebei,2020-02-05,135.0,1.0,6.0
Yunnan,2020-02-05,128.0,0.0,5.0
Hainan,2020-02-05,99.0,1.0,5.0
Liaoning,2020-02-05,89.0,0.0,4.0
Shanxi,2020-02-05,81.0,0.0,5.0
Tianjin,2020-02-05,69.0,1.0,2.0
Guizhou,2020-02-05,64.0,1.0,9.0
Jilin,2020-02-05,54.0,0.0,2.0
Inner Mongolia,2020-02-05,42.0,0.0,3.0
Ningxia,2020-02-04,34.0,0.0,1.0
Xinjiang,2020-02-05,32.0,0.0,0.0
Japan,2020-02-04,22.0,0.0,1.0
Hong Kong,2020-02-05,21.0,1.0,0.0
South Korea,2020-02-05,19.0,0.0,0.0
Qinghai,2020-02-05,17.0,0.0,3.0
Taiwan,2020-02-04,11.0,0.0,0.0
Macau,2020-02-04,10.0,0.0,0.0
Vietnam,2020-02-03,8.0,0.0,1.0
New South Wales,2020-02-01,4.0,0.0,2.0
Queensland,2020-02-04,3.0,0.0,0.0
Hubei,2020-02-06,22112.0,618.0,817.0
Guangdong,2020-02-06,970.0,0.0,69.0
Zhejiang,2020-02-06,954.0,0.0,94.0
Henan,2020-02-06,851.0,2.0,56.0
Hunan,2020-02-06,711.0,0.0,81.0
Jiangxi,2020-02-06,600.0,0.0,37.0
Anhui,2020-02-06,591.0,0.0,34.0
Chongqing,2020-02-06,411.0,2.0,24.0
Jiangsu,2020-02-06,373.0,0.0,34.0
Shandong,2020-02-06,347.0,0.0,27.0
Sichuan,2020-02-06,321.0,1.0,31.0
Beijing,2020-02-06,274.0,1.0,31.0
Shanghai,2020-02-06,257.0,1.0,25.0
Heilongjiang,2020-02-06,227.0,3.0,8.0
Fujian,2020-02-06,215.0,0.0,14.0
Shaanxi,2020-02-06,173.0,0.0,9.0
Guangxi,2020-02-06,168.0,0.0,14.0
Hebei,2020-02-06,157.0,1.0,13.0
Yunnan,2020-02-06,133.0,0.0,7.0
Hainan,2020-02-06,106.0,1.0,8.0
Shanxi,2020-02-06,96.0,0.0,12.0
Liaoning,2020-02-06,94.0,0.0,5.0
Tianjin,2020-02-06,79.0,1.0,2.0
Guizhou,2020-02-06,71.0,1.0,6.0
Gansu,2020-02-05,62.0,0.0,6.0
Jilin,2020-02-06,59.0,0.0,4.0
Inner Mongolia,2020-02-06,46.0,0.0,4.0
Japan,2020-02-06,45.0,0.0,1.0
Ningxia,2020-02-06,40.0,0.0,1.0
Xinjiang,2020-02-06,36.0,0.0,0.0
Singapore,2020-02-05,28.0,0.0,0.0
Hong Kong,2020-02-06,24.0,1.0,0.0
South Korea,2020-02-06,23.0,0.0,0.0
Germany,2020-02-03,12.0,0.0,0.0
Malaysia,2020-02-05,12.0,0.0,0.0
Queensland,2020-02-06,4.0,0.0,0.0
British Columbia,2020-02-05,2.0,0.0,0.0
Italy,2020-01-31,2.0,0.0,0.0
Philippines,2020-02-02,2.0,1.0,0.0
UK,2020-02-01,2.0,0.0,0.0
Hubei,2020-02-07,24953.0,699.0,1115.0
Guangdong,2020-02-07,1034.0,1.0,88.0
Zhejiang,2020-02-07,1006.0,0.0,123.0
Henan,2020-02-07,914.0,3.0,86.0
Hunan,2020-02-07,772.0,0.0,112.0
Anhui,2020-02-07,665.0,0.0,47.0
Jiangxi,2020-02-07,661.0,0.0,45.0
Chongqing,2020-02-07,426.0,2.0,31.0
Jiangsu,2020-02-07,408.0,0.0,43.0
Shandong,2020-02-07,386.0,0.0,37.0
Sichuan,2020-02-07,344.0,1.0,42.0
Beijing,2020-02-07,297.0,1.0,33.0
Heilongjiang,2020-02-07,277.0,3.0,12.0
Shanghai,2020-02-07,277.0,1.0,30.0
Fujian,2020-02-07,224.0,0.0,20.0
Shaanxi,2020-02-07,184.0,0.0,17.0
Guangxi,2020-02-07,172.0,0.0,17.0
Hebei,2020-02-07,172.0,1.0,22.0
Yunnan,2020-02-07,138.0,0.0,12.0
Hainan,2020-02-07,117.0,2.0,10.0
Shanxi,2020-02-07,104.0,0.0,15.0
Liaoning,2020-02-07,99.0,0.0,7.0
Guizhou,2020-02-07,81.0,1.0,6.0
Tianjin,2020-02-07,81.0,1.0,2.0
Gansu,2020-02-07,67.0,0.0,9.0
Jilin,2020-02-07,65.0,1.0,4.0
Inner Mongolia,2020-02-07,50.0,0.0,5.0
Ningxia,2020-02-07,43.0,0.0,5.0
Xinjiang,2020-02-07,39.0,0.0,0.0
Singapore,2020-02-07,30.0,0.0,0.0
Hong Kong,2020-02-07,25.0,1.0,0.0
Thailand,2020-02-04,25.0,0.0,5.0
Taiwan,2020-02-06,16.0,0.0,1.0
Malaysia,2020-02-07,12.0,0.0,1.0
Vietnam,2020-02-06,10.0,0.0,1.0
France,2020-02-01,6.0,0.0,0.0
United Arab Emirates,2020-02-02,5.0,0.0,0.0
Sri Lanka,2020-01-31,1.0,0.0,0.0
Hubei,2020-02-08,27100.0,780.0,1439.0
Guangdong,2020-02-08,1095.0,1.0,112.0
Zhejiang,2020-02-08,1048.0,0.0,175.0
Henan,2020-02-08,981.0,4.0,116.0
Hunan,2020-02-08,803.0,1.0,156.0
Anhui,2020-02-08,733.0,0.0,59.0
Jiangxi,2020-02-08,698.0,0.0,55.0
Jiangsu,2020-02-08,439.0,0.0,51.0
Chongqing,2020-02-08,428.0,2.0,39.0
Shandong,2020-02-08,416.0,0.0,44.0
Sichuan,2020-02-08,364.0,1.0,60.0
Beijing,2020-02-08,315.0,2.0,34.0
Heilongjiang,2020-02-08,295.0,5.0,13.0
Shanghai,2020-02-08,286.0,1.0,41.0
Fujian,2020-02-08,239.0,0.0,24.0
Hebei,2020-02-08,195.0,1.0,30.0
Shaanxi,2020-02-08,195.0,0.0,20.0
Guangxi,2020-02-08,183.0,0.0,17.0
Yunnan,2020-02-08,138.0,0.0,17.0
Hainan,2020-02-08,124.0,2.0,14.0
Shanxi,2020-02-08,115.0,0.0,21.0
Liaoning,2020-02-08,105.0,0.0,8.0
Guizhou,2020-02-08,89.0,1.0,7.0
Tianjin,2020-02-08,88.0,1.0,4.0
Gansu,2020-02-08,79.0,1.0,12.0
Jilin,2020-02-08,69.0,1.0,4.0
Cruise Ship,2020-02-07,61.0,0.0,0.0
Inner Mongolia,2020-02-08,52.0,0.0,5.0
Ningxia,2020-02-08,45.0,0.0,15.0
Xinjiang,2020-02-08,42.0,0.0,0.0
Singapore,2020-02-08,33.0,0.0,2.0
Hong Kong,2020-02-08,26.0,1.0,0.0
Japan,2020-02-07,25.0,0.0,1.0
South Korea,2020-02-07,24.0,0.0,1.0
Taiwan,2020-02-08,17.0,0.0,1.0
Germany,2020-02-07,13.0,0.0,0.0
Queensland,2020-02-07,5.0,0.0,0.0
"Chicago, IL",2020-02-01,2.0,0.0,0.0
Spain,2020-02-01,1.0,0.0,0.0
"Seattle, WA",2020-02-01,1.0,0.0,0.0
Hubei,2020-02-09,29631.0,871.0,1795.0
Guangdong,2020-02-09,1131.0,1.0,141.0
Zhejiang,2020-02-09,1075.0,0.0,201.0
Henan,2020-02-09,1033.0,6.0,153.0
Hunan,2020-02-09,838.0,1.0,186.0
Anhui,2020-02-09,779.0,1.0,72.0
Jiangxi,2020-02-09,740.0,0.0,73.0
Chongqing,2020-02-09,468.0,2.0,51.0
Jiangsu,2020-02-09,468.0,0.0,71.0
Shandong,2020-02-09,444.0,1.0,63.0
Sichuan,2020-02-09,386.0,1.0,71.0
Beijing,2020-02-09,326.0,2.0,37.0
Heilongjiang,2020-02-09,307.0,6.0,14.0
Shanghai,2020-02-09,293.0,1.0,44.0
Fujian,2020-02-09,250.0,0.0,35.0
Shaanxi,2020-02-09,208.0,0.0,25.0
Hebei,2020-02-09,206.0,2.0,34.0
Guangxi,2020-02-09,195.0,1.0,18.0
Yunnan,2020-02-09,141.0,0.0,18.0
Hainan,2020-02-09,131.0,3.0,19.0
Liaoning,2020-02-09,107.0,0.0,12.0
Guizhou,2020-02-09,99.0,1.0,7.0
Tianjin,2020-02-09,91.0,1.0,4.0
Gansu,2020-02-09,83.0,2.0,16.0
Jilin,2020-02-09,78.0,1.0,12.0
Diamond Princess cruise ship,2020-02-09,64.0,0.0,0.0
Inner Mongolia,2020-02-09,54.0,0.0,5.0
Ningxia,2020-02-09,45.0,0.0,13.0
Xinjiang,2020-02-09,45.0,0.0,0.0
Singapore,2020-02-09,40.0,0.0,2.0
Hong Kong,2020-02-09,29.0,1.0,0.0
Japan,2020-02-09,26.0,0.0,1.0
South Korea,2020-02-09,25.0,0.0,3.0
Malaysia,2020-02-08,16.0,0.0,1.0
Vietnam,2020-02-08,13.0,0.0,1.0
United Arab Emirates,2020-02-08,7.0,0.0,0.0
UK,2020-02-07,3.0,0.0,0.0
Hubei,2020-02-10,31728.0,974.0,2222.0
Guangdong,2020-02-10,1159.0,1.0,167.0
Zhejiang,2020-02-10,1092.0,0.0,242.0
Henan,2020-02-10,1073.0,6.0,191.0
Hunan,2020-02-10,879.0,1.0,208.0
Anhui,2020-02-10,830.0,3.0,88.0
Jiangxi,2020-02-10,771.0,1.0,105.0
Jiangsu,2020-02-10,492.0,0.0,81.0
Chongqing,2020-02-10,486.0,2.0,66.0
Shandong,2020-02-10,466.0,1.0,66.0
Sichuan,2020-02-10,405.0,1.0,80.0
Beijing,2020-02-10,337.0,2.0,44.0
Heilongjiang,2020-02-10,331.0,7.0,30.0
Shanghai,2020-02-10,299.0,1.0,48.0
Fujian,2020-02-10,261.0,0.0,39.0
Hebei,2020-02-10,218.0,2.0,41.0
Shaanxi,2020-02-10,213.0,0.0,30.0
Guangxi,2020-02-10,210.0,1.0,24.0
Yunnan,2020-02-10,149.0,0.0,19.0
Hainan,2020-02-10,138.0,3.0,19.0
Shanxi,2020-02-09,119.0,0.0,25.0
Guizhou,2020-02-10,109.0,1.0,10.0
Liaoning,2020-02-10,108.0,0.0,13.0
Tianjin,2020-02-10,95.0,1.0,8.0
Gansu,2020-02-10,83.0,2.0,17.0
Jilin,2020-02-10,80.0,1.0,13.0
Ningxia,2020-02-10,49.0,0.0,13.0
Xinjiang,2020-02-10,49.0,0.0,0.0
Singapore,2020-02-10,45.0,0.0,2.0
Hong Kong,2020-02-10,38.0,1.0,0.0
Thailand,2020-02-08,32.0,0.0,10.0
South Korea,2020-02-10,27.0,0.0,3.0
Japan,2020-02-10,26.0,0.0,4.0
Qinghai,2020-02-06,18.0,0.0,3.0
Malaysia,2020-02-10,18.0,0.0,1.0
Germany,2020-02-09,14.0,0.0,0.0
Vietnam,2020-02-10,14.0,0.0,1.0
Hubei,2020-02-11,33366.0,1068.0,2639.0
Guangdong,2020-02-11,1177.0,1.0,212.0
Zhejiang,2020-02-11,1117.0,0.0,270.0
Henan,2020-02-11,1105.0,7.0,218.0
Hunan,2020-02-11,912.0,1.0,247.0
Anhui,2020-02-11,860.0,4.0,105.0
Jiangxi,2020-02-11,804.0,1.0,128.0
Jiangsu,2020-02-11,515.0,0.0,93.0
Chongqing,2020-02-11,505.0,3.0,79.0
Shandong,2020-02-11,487.0,1.0,80.0
Sichuan,2020-02-11,417.0,1.0,85.0
Heilongjiang,2020-02-11,360.0,8.0,28.0
Beijing,2020-02-11,342.0,3.0,48.0
Shanghai,2020-02-11,303.0,1.0,52.0
Fujian,2020-02-11,267.0,0.0,45.0
Hebei,2020-02-11,239.0,2.0,48.0
Shaanxi,2020-02-11,219.0,0.0,32.0
Guangxi,2020-02-11,215.0,1.0,33.0
Yunnan,2020-02-11,153.0,0.0,20.0
Hainan,2020-02-11,144.0,3.0,20.0
Diamond Princess cruise ship,2020-02-10,135.0,0.0,0.0
Guizhou,2020-02-11,127.0,1.0,17.0
Shanxi,2020-02-11,124.0,0.0,30.0
Liaoning,2020-02-11,111.0,0.0,19.0
Tianjin,2020-02-11,106.0,2.0,10.0
Gansu,2020-02-11,86.0,2.0,24.0
Jilin,2020-02-11,81.0,1.0,18.0
Inner Mongolia,2020-02-10,58.0,0.0,5.0
Xinjiang,2020-02-11,55.0,0.0,3.0
Ningxia,2020-02-11,53.0,0.0,22.0
Hong Kong,2020-02-11,49.0,1.0,0.0
Singapore,2020-02-11,47.0,0.0,9.0
South Korea,2020-02-11,28.0,0.0,3.0
Japan,2020-02-11,26.0,0.0,9.0
Qinghai,2020-02-11,18.0,0.0,5.0
France,2020-02-08,11.0,0.0,0.0
Macau,2020-02-06,10.0,0.0,1.0
UK,2020-02-10,8.0,0.0,0.0
United Arab Emirates,2020-02-10,8.0,0.0,0.0
Philippines,2020-02-07,3.0,1.0,0.0
Russia,2020-01-31,2.0,0.0,0.0
Cambodia,2020-01-31,1.0,0.0,0.0
"London, ON",2020-02-04,1.0,0.0,0.0
Finland,2020-01-31,1.0,0.0,0.0
Tibet,2020-02-01,1.0,0.0,0.0
Nepal,2020-01-31,1.0,0.0,0.0
Hubei,2020-02-12,33366.0,1068.0,2686.0
Guangdong,2020-02-12,1219.0,1.0,275.0
Henan,2020-02-12,1135.0,8.0,246.0
Zhejiang,2020-02-12,1131.0,0.0,321.0
Hunan,2020-02-12,946.0,2.0,304.0
Anhui,2020-02-12,889.0,4.0,127.0
Jiangxi,2020-02-12,844.0,1.0,152.0
Jiangsu,2020-02-12,543.0,0.0,125.0
Chongqing,2020-02-12,518.0,3.0,102.0
Shandong,2020-02-12,497.0,2.0,92.0
Sichuan,2020-02-12,436.0,1.0,92.0
Heilongjiang,2020-02-12,378.0,8.0,31.0
Beijing,2020-02-12,352.0,3.0,56.0
Shanghai,2020-02-12,311.0,1.0,57.0
Fujian,2020-02-12,272.0,0.0,53.0
Hebei,2020-02-12,251.0,2.0,54.0
Shaanxi,2020-02-12,225.0,0.0,43.0
Guangxi,2020-02-12,222.0,1.0,32.0
Hainan,2020-02-12,157.0,4.0,27.0
Yunnan,2020-02-12,154.0,0.0,26.0
Guizhou,2020-02-12,133.0,1.0,18.0
Shanxi,2020-02-12,126.0,0.0,33.0
Liaoning,2020-02-12,116.0,1.0,20.0
Tianjin,2020-02-12,112.0,2.0,11.0
Gansu,2020-02-12,87.0,2.0,31.0
Jilin,2020-02-12,83.0,1.0,22.0
Inner Mongolia,2020-02-12,60.0,0.0,6.0
Xinjiang,2020-02-12,59.0,0.0,3.0
Ningxia,2020-02-12,58.0,0.0,24.0
Hong Kong,2020-02-12,50.0,1.0,1.0
Singapore,2020-02-12,50.0,0.0,15.0
Thailand,2020-02-11,33.0,0.0,10.0
Japan,2020-02-12,28.0,0.0,9.0
Qinghai,2020-02-12,18.0,0.0,9.0
Malaysia,2020-02-11,18.0,0.0,3.0
Germany,2020-02-11,16.0,0.0,0.0
Vietnam,2020-02-11,15.0,0.0,6.0
Macau,2020-02-12,10.0,0.0,2.0
New South Wales,2020-02-06,4.0,0.0,2.0
Victoria,2020-02-01,4.0,0.0,0.0
India,2020-02-03,3.0,0.0,0.0
"San Diego County, CA",2020-02-11,1.0,0.0,0.0
Hubei,2020-02-13,48206.0,1310.0,3459.0
Guangdong,2020-02-13,1241.0,2.0,314.0
Henan,2020-02-13,1169.0,10.0,296.0
Zhejiang,2020-02-13,1145.0,0.0,360.0
Hunan,2020-02-13,968.0,2.0,339.0
Anhui,2020-02-13,910.0,5.0,157.0
Jiangxi,2020-02-13,872.0,1.0,170.0
Jiangsu,2020-02-13,570.0,0.0,139.0
Chongqing,2020-02-13,529.0,4.0,128.0
Shandong,2020-02-13,509.0,2.0,105.0
Sichuan,2020-02-13,451.0,1.0,104.0
Heilongjiang,2020-02-13,395.0,9.0,33.0
Beijing,2020-02-13,366.0,3.0,69.0
Shanghai,2020-02-13,315.0,1.0,62.0
Fujian,2020-02-13,279.0,0.0,57.0
Hebei,2020-02-13,265.0,3.0,68.0
Shaanxi,2020-02-13,229.0,0.0,46.0
Guangxi,2020-02-13,222.0,2.0,33.0
Diamond Princess cruise ship,2020-02-12,175.0,0.0,0.0
Hainan,2020-02-13,157.0,4.0,30.0
Yunnan,2020-02-13,156.0,0.0,27.0
Guizhou,2020-02-13,135.0,1.0,27.0
Shanxi,2020-02-13,126.0,0.0,36.0
Tianjin,2020-02-13,119.0,3.0,21.0
Liaoning,2020-02-13,117.0,1.0,22.0
Jilin,2020-02-13,84.0,1.0,24.0
Ningxia,2020-02-13,64.0,0.0,24.0
Xinjiang,2020-02-13,63.0,1.0,6.0
Inner Mongolia,2020-02-13,61.0,0.0,6.0
Singapore,2020-02-13,58.0,0.0,15.0
Hong Kong,2020-02-13,53.0,1.0,1.0
Japan,2020-02-13,28.0,1.0,9.0
Taiwan,2020-02-09,18.0,0.0,1.0
Hubei,2020-02-14,54406.0,1457.0,4774.0
Guangdong,2020-02-14,1261.0,2.0,362.0
Henan,2020-02-14,1184.0,11.0,357.0
Zhejiang,2020-02-14,1155.0,0.0,403.0
Hunan,2020-02-14,988.0,2.0,364.0
Anhui,2020-02-14,934.0,6.0,193.0
Jiangxi,2020-02-14,900.0,1.0,187.0
Jiangsu,2020-02-14,593.0,0.0,157.0
Chongqing,2020-02-14,537.0,5.0,152.0
Shandong,2020-02-14,523.0,2.0,136.0
Sichuan,2020-02-14,463.0,1.0,114.0
Heilongjiang,2020-02-14,419.0,11.0,47.0
Beijing,2020-02-14,372.0,3.0,80.0
Shanghai,2020-02-14,318.0,1.0,90.0
Hebei,2020-02-14,283.0,3.0,87.0
Fujian,2020-02-14,281.0,0.0,63.0
Shaanxi,2020-02-14,230.0,0.0,54.0
Guangxi,2020-02-14,226.0,2.0,36.0
Diamond Princess cruise ship,2020-02-14,218.0,0.0,0.0
Yunnan,2020-02-14,162.0,0.0,36.0
Hainan,2020-02-14,159.0,4.0,43.0
Guizhou,2020-02-14,140.0,1.0,28.0
Shanxi,2020-02-14,127.0,0.0,38.0
Tianjin,2020-02-14,120.0,3.0,31.0
Liaoning,2020-02-14,119.0,1.0,29.0
Gansu,2020-02-13,90.0,2.0,39.0
Jilin,2020-02-14,86.0,1.0,25.0
Ningxia,2020-02-14,67.0,0.0,24.0
Singapore,2020-02-14,67.0,0.0,17.0
Inner Mongolia,2020-02-14,65.0,0.0,6.0
Xinjiang,2020-02-14,65.0,1.0,6.0
Japan,2020-02-14,29.0,1.0,9.0
South Korea,2020-02-12,28.0,0.0,7.0
Malaysia,2020-02-13,19.0,0.0,3.0
Qinghai,2020-02-13,18.0,0.0,11.0
Taiwan,2020-02-14,18.0,0.0,2.0
France,2020-02-12,11.0,0.0,2.0
United Arab Emirates,2020-02-12,8.0,0.0,1.0
Spain,2020-02-09,2.0,0.0,0.0
Hubei,2020-02-15,56249.0,1596.0,5623.0
Guangdong,2020-02-15,1294.0,2.0,410.0
Henan,2020-02-15,1212.0,13.0,391.0
Zhejiang,2020-02-15,1162.0,0.0,428.0
Hunan,2020-02-15,1001.0,2.0,425.0
Anhui,2020-02-15,950.0,6.0,221.0
Jiangxi,2020-02-15,913.0,1.0,210.0
Jiangsu,2020-02-15,604.0,0.0,186.0
Chongqing,2020-02-15,544.0,5.0,184.0
Shandong,2020-02-15,532.0,2.0,156.0
Sichuan,2020-02-15,470.0,1.0,119.0
Heilongjiang,2020-02-15,425.0,11.0,68.0
Beijing,2020-02-15,375.0,4.0,98.0
Shanghai,2020-02-15,326.0,1.0,124.0
Hebei,2020-02-15,291.0,3.0,101.0
Fujian,2020-02-15,285.0,0.0,71.0
Diamond Princess cruise ship,2020-02-15,285.0,0.0,0.0
Guangxi,2020-02-15,235.0,2.0,44.0
Shaanxi,2020-02-15,232.0,0.0,60.0
Yunnan,2020-02-15,168.0,0.0,42.0
Hainan,2020-02-15,162.0,4.0,39.0
Guizhou,2020-02-15,143.0,1.0,41.0
Shanxi,2020-02-15,128.0,0.0,46.0
Tianjin,2020-02-15,122.0,3.0,37.0
Liaoning,2020-02-15,119.0,1.0,31.0
Gansu,2020-02-15,90.0,2.0,49.0
Jilin,2020-02-15,88.0,1.0,26.0
Singapore,2020-02-15,72.0,0.0,18.0
Xinjiang,2020-02-15,70.0,1.0,10.0
Inner Mongolia,2020-02-15,68.0,0.0,7.0
Hong Kong,2020-02-14,56.0,1.0,1.0
Japan,2020-02-15,43.0,1.0,12.0
Thailand,2020-02-13,33.0,0.0,12.0
South Korea,2020-02-15,28.0,0.0,9.0
Taiwan,2020-02-15,18.0,0.0,2.0
Macau,2020-02-13,10.0,0.0,3.0
UK,2020-02-12,9.0,0.0,1.0
United Arab Emirates,2020-02-15,8.0,0.0,3.0
India,2020-02-13,3.0,0.0,0.0
Hubei,2020-02-16,58182.0,1696.0,6639.0
Guangdong,2020-02-16,1316.0,2.0,465.0
Henan,2020-02-16,1231.0,13.0,440.0
Zhejiang,2020-02-16,1167.0,0.0,456.0
Hunan,2020-02-16,1004.0,3.0,464.0
Anhui,2020-02-16,962.0,6.0,255.0
Jiangxi,2020-02-16,925.0,1.0,240.0
Jiangsu,2020-02-16,617.0,0.0,218.0
Chongqing,2020-02-16,551.0,5.0,207.0
Shandong,2020-02-16,537.0,2.0,173.0
Sichuan,2020-02-16,481.0,3.0,131.0
Heilongjiang,2020-02-16,445.0,11.0,79.0
Beijing,2020-02-16,380.0,4.0,108.0
Diamond Princess cruise ship,2020-02-16,355.0,0.0,0.0
Shanghai,2020-02-16,328.0,1.0,140.0
Hebei,2020-02-16,300.0,3.0,105.0
Fujian,2020-02-16,287.0,0.0,82.0
Guangxi,2020-02-16,237.0,2.0,49.0
Shaanxi,2020-02-16,236.0,0.0,71.0
Yunnan,2020-02-16,171.0,0.0,42.0
Hainan,2020-02-16,162.0,4.0,52.0
Guizhou,2020-02-16,144.0,1.0,46.0
Shanxi,2020-02-16,129.0,0.0,50.0
Tianjin,2020-02-16,124.0,3.0,45.0
Liaoning,2020-02-16,121.0,1.0,40.0
Gansu,2020-02-16,90.0,2.0,54.0
Jilin,2020-02-16,89.0,1.0,30.0
Singapore,2020-02-16,75.0,0.0,18.0
Xinjiang,2020-02-16,71.0,1.0,12.0
Inner Mongolia,2020-02-16,70.0,0.0,8.0
Ningxia,2020-02-15,70.0,0.0,33.0
Japan,2020-02-16,59.0,1.0,12.0
Hong Kong,2020-02-16,57.0,1.0,2.0
Thailand,2020-02-16,34.0,0.0,14.0
South Korea,2020-02-16,29.0,0.0,9.0
Taiwan,2020-02-16,20.0,1.0,2.0
British Columbia,2020-02-07,4.0,0.0,0.0
South Australia,2020-02-02,2.0,0.0,0.0
Belgium,2020-02-04,1.0,0.0,0.0
Hubei,2020-02-17,59989.0,1789.0,7862.0
Guangdong,2020-02-17,1322.0,4.0,524.0
Henan,2020-02-17,1246.0,16.0,509.0
Zhejiang,2020-02-17,1171.0,0.0,507.0
Hunan,2020-02-17,1006.0,3.0,498.0
Anhui,2020-02-17,973.0,6.0,280.0
Jiangxi,2020-02-17,930.0,1.0,275.0
Jiangsu,2020-02-17,626.0,0.0,258.0
Chongqing,2020-02-17,553.0,5.0,225.0
Shandong,2020-02-17,541.0,2.0,191.0
Sichuan,2020-02-17,495.0,3.0,156.0
Heilongjiang,2020-02-17,457.0,11.0,85.0
Diamond Princess cruise ship,2020-02-17,454.0,0.0,0.0
Beijing,2020-02-17,381.0,4.0,114.0
Shanghai,2020-02-17,333.0,1.0,161.0
Hebei,2020-02-17,301.0,3.0,122.0
Fujian,2020-02-17,290.0,0.0,90.0
Shaanxi,2020-02-17,240.0,0.0,79.0
Guangxi,2020-02-17,238.0,2.0,53.0
Yunnan,2020-02-17,171.0,0.0,47.0
Hainan,2020-02-17,163.0,4.0,59.0
Guizhou,2020-02-17,146.0,1.0,57.0
Shanxi,2020-02-17,130.0,0.0,53.0
Tianjin,2020-02-17,125.0,3.0,46.0
Liaoning,2020-02-17,121.0,1.0,43.0
Gansu,2020-02-17,91.0,2.0,58.0
Jilin,2020-02-17,89.0,1.0,34.0
Singapore,2020-02-17,77.0,0.0,24.0
Xinjiang,2020-02-17,75.0,1.0,12.0
Inner Mongolia,2020-02-17,72.0,0.0,8.0
